city,country,lon,lat
Gotzis,Austria,9.633056,47.333056
Gratkorn,Austria,15.35,47.133333
Graz,Austria,15.45,47.066667
Grieskirchen,Austria,13.833333,48.233333
Grodig,Austria,13.033333,47.733333
Guntramsdorf,Austria,16.3,48.033333
Haag,Austria,15.5,48.15
Hainburg,Austria,16.933333,48.15
Hallein,Austria,13.1,47.683333
Hall,Austria,14.45,47.6
Hard,Austria,9.683056,47.483056
Heidenreichstein,Austria,15.116667,48.866667
Hermagor,Austria,13.367222,46.627222
Herzogenburg,Austria,15.683333,48.266667
Himberg,Austria,16.433333,48.083333
Hochst,Austria,9.633056,47.466667
Hohenems,Austria,9.683056,47.366667
Hollabrunn,Austria,16.083333,48.55
Hopfgarten,Austria,12.166667,47.45
Horbranz,Austria,9.75,47.55
Horn,Austria,15.65,48.65
Horsching,Austria,14.183333,48.233333
Imst,Austria,10.733333,47.233333
Innsbruck,Austria,11.4,47.266667
Jenbach,Austria,11.783333,47.4
Jennersdorf,Austria,16.146667,46.939167
Judenburg,Austria,14.666667,47.166667
Kapfenberg,Austria,15.3,47.433333
Kindberg,Austria,15.45,47.5
Kirchbichl,Austria,12.083333,47.516667
Kitzbuhel,Austria,12.383333,47.45
Klagenfurt,Austria,14.305278,46.624722
Klosterneuburg,Austria,16.316667,48.3
Knittelfeld,Austria,14.816667,47.216667
Koflach,Austria,15.083333,47.066667
Korneuburg,Austria,16.333333,48.35
Kottingbrunn,Austria,16.216667,47.95
Krems,Austria,15.6,48.416667
Kremsmunster,Austria,14.133333,48.05
Krieglach,Austria,15.55,47.533333
Kuchl,Austria,13.15,47.616667
Kufstein,Austria,12.166667,47.583333
Laakirchen,Austria,13.816667,47.966667
Laa,Austria,16.383333,48.716667
Landeck,Austria,10.566667,47.133333
Langenlois,Austria,15.666667,48.466667
Langenzersdorf,Austria,16.35,48.3
Lauterach,Austria,9.733056,47.483056
Leibnitz,Austria,15.541667,46.781667
Lenzing,Austria,13.616667,47.966667
Leoben,Austria,15.1,47.383333
Leonding,Austria,14.25,48.266667
Lienz,Austria,12.759722,46.831111
Liezen,Austria,14.233333,47.566667
Linz,Austria,14.3,48.3
Lochau,Austria,9.75,47.533333
Lustenau,Austria,9.65,47.433056
Marchtrenk,Austria,14.116667,48.183333
Maria Enzersdorf,Austria,16.283333,48.1
Matrei,Austria,12.533333,47
Mattersburg,Austria,16.4,47.733333
Melk,Austria,15.316667,48.216667
Micheldorf,Austria,14.133333,47.85
Mistelbach,Austria,16.576667,48.57
Mittelberg,Austria,9.65,47.2
Mittersill,Austria,12.483333,47.266667
Modling,Austria,16.283333,48.083333
Moosburg,Austria,14.174722,46.6575
Murzzuschlag,Austria,15.683333,47.6
Nenzing,Austria,9.7,47.183056
Neudorfl,Austria,16.283333,47.783333
Neulengbach,Austria,15.9,48.2
Neunkirchen,Austria,16.083333,47.716667
Neusiedl Am See,Austria,16.833333,47.933333
Nuziders,Austria,9.8,47.166667
Oberndorf,Austria,13.333333,48.25
Oberwart,Austria,16.2,47.283333
Pasching,Austria,14.2,48.25
Paternion,Austria,13.636111,46.714167
Perchtoldsdorf,Austria,16.266667,48.116667
Perg,Austria,14.633333,48.25
Pinkafeld,Austria,16.116667,47.366667
Pottendorf,Austria,16.383333,47.9
Poysdorf,Austria,16.633333,48.666667
Pressbaum,Austria,16.083333,48.183333
Purgstall,Austria,15.133333,48.05
Purkersdorf,Austria,16.166667,48.2
Radstadt,Austria,13.45,47.383333
Rankweil,Austria,9.65,47.283056
Reichenau,Austria,15.833333,47.7
Retz,Austria,15.95,48.75
Reutte,Austria,10.716667,47.483333
Ried,Austria,13.5,48.216667
Rottenmann,Austria,14.35,47.516667
Rum,Austria,11.45,47.283333
Rust,Austria,16.666667,47.8
Saalfelden,Austria,12.85,47.416667
Salzburg,Austria,13.033333,47.8
Sankt Andra,Austria,14.823611,46.766111
Sankt Florian,Austria,13.133333,48.166667
Sankt Georgen,Austria,13.483333,47.933333
Sankt Jakob,Austria,14.057222,46.547778
Sankt Johann Im Pongau,Austria,13.2,47.35
Sankt Polten,Austria,15.633333,48.2
Sankt Valentin,Austria,14.516667,48.166667
Sankt Veit,Austria,14.360278,46.768056
Scharding,Austria,13.433333,48.45
Scharnstein,Austria,13.95,47.9
Schladming,Austria,13.683333,47.383333
Schrems,Austria,15.066667,48.783333
Schruns,Austria,9.916667,47.066667
Schwaz,Austria,11.7,47.333333
Schwechat,Austria,16.466667,48.133333
Seeboden,Austria,13.495,46.821944
Seekirchen,Austria,13.133333,47.9
Seewalchen,Austria,13.583333,47.95
Sieghartskirchen,Austria,16,48.25
Sierning,Austria,14.3,48.033333
Spittal,Austria,13.5,46.8
Steyregg,Austria,14.366667,48.283333
Steyr,Austria,14.416667,48.05
Stockerau,Austria,16.216667,48.383333
Strasshof,Austria,16.666667,48.316667
Tamsweg,Austria,13.8,47.133333
Telfs,Austria,11.066667,47.3
Ternitz,Austria,16.033333,47.716667
Thalgau,Austria,13.25,47.833333
Timelkam,Austria,13.6,48
Traiskirchen,Austria,16.283333,48.016667
Traismauer,Austria,15.733333,48.35
Traun,Austria,14.233333,48.216667
Trofaiach,Austria,15,47.416667
Tulln,Austria,16.05,48.333333
Velden Am Worthersee,Austria,14.045833,46.616111
Vienna,Austria,16.366667,48.2
Villach,Austria,13.855833,46.610278
Vocklabruck,Austria,13.65,48.016667
Vocklamarkt,Austria,13.483333,48
Voitsberg,Austria,15.15,47.033333
Volkermarkt,Austria,14.634444,46.662222
Vols,Austria,11.333333,47.25
Vomp,Austria,11.683333,47.333333
Vorchdorf,Austria,13.916667,48
Waidhofen,Austria,14.766667,47.966667
Wattens,Austria,11.6,47.283333
Weiz,Austria,15.616667,47.216667
Wels,Austria,14.033333,48.166667
Wernberg,Austria,13.933333,46.616667
Wiener Neudorf,Austria,16.316667,48.066667
Wiener Neustadt,Austria,16.25,47.8
Wilhelmsburg,Austria,15.6,48.1
Wolfsberg,Austria,14.844167,46.840556
Wolfurt,Austria,9.75,47.466667
Wolkersdorf,Austria,16.516667,48.383333
Worgl,Austria,12.066667,47.483333
Ybbs,Austria,15.083333,48.166667
Zell Am See,Austria,12.783333,47.316667
Zeltweg,Austria,14.75,47.183333
Zirl,Austria,11.233333,47.283333
Zistersdorf,Austria,16.75,48.533333
Zwettl,Austria,15.166667,48.616667
Adelaide,Australia,138.598633,-34.928661
Albany,Australia,117.865952,-35.003101
Albury,Australia,146.923935,-36.07494
Alice Springs,Australia,133.883621,-23.697479
Alyangula,Australia,136.421295,-13.85413
Ararat,Australia,142.927277,-37.285419
Armidale,Australia,151.671234,-30.50828
Atherton,Australia,145.47522,-17.268641
Australind,Australia,115.715042,-33.279202
Ayr,Australia,147.406662,-19.573931
Bairnsdale,Australia,147.610413,-37.822891
Ballarat,Australia,143.862579,-37.56266
Ballina,Australia,153.565414,-28.86414
Batemans Bay,Australia,150.175415,-35.706581
Benalla,Australia,145.984253,-36.551128
Bendigo,Australia,144.280243,-36.758179
Biloela,Australia,150.5,-24.416667
Blackwater,Australia,148.87912,-23.583509
Bongaree,Australia,153.159424,-27.08367
Bowen,Australia,148.247543,-20.01367
Bowral,Australia,150.420395,-34.477501
Brisbane,Australia,153.024292,-27.47101
Broken Hill,Australia,141.459976,-31.961729
Broome,Australia,122.23922,-17.955379
Buderim,Australia,153.057053,-26.684429
Bunbury,Australia,115.641373,-33.32711
Bundaberg,Australia,152.3479,-24.866211
Burnie,Australia,145.903748,-41.05584
Burpengary,Australia,152.959442,-27.161131
Busselton,Australia,115.345497,-33.652489
Byron Bay,Australia,153.611938,-28.64201
Caboolture,Australia,152.951096,-27.08465
Cairns,Australia,145.766251,-16.92304
Caloundra,Australia,153.137711,-26.797091
Canberra,Australia,149.13435,-35.27603
Carnarvon,Australia,113.659401,-24.88073
Casino,Australia,153.047485,-28.858191
Castlemaine,Australia,144.216843,-37.067089
Cessnock,Australia,151.356232,-32.832111
Charters Towers,Australia,146.263535,-20.07671
Clifton Springs,Australia,144.555099,-38.1567
Coffs Harbour,Australia,153.11351,-30.296261
Colac,Australia,143.584885,-38.339001
Collie,Australia,116.156174,-33.362061
Coolum Beach,Australia,153.091232,-26.533331
Cooma,Australia,149.125977,-36.234692
Cootamundra,Australia,148.028381,-34.640949
Corowa,Australia,146.385803,-35.999619
Cowra,Australia,148.696625,-33.835541
Craigieburn,Australia,144.95,-37.6
Cranbourne,Australia,145.283264,-38.113419
Crib Point,Australia,145.2,-38.35
Dalby,Australia,151.262054,-27.18169
Darwin,Australia,130.836639,-12.45722
Deception Bay,Australia,153.026306,-27.193541
Deniliquin,Australia,144.959579,-35.527409
Devonport,Australia,146.351517,-41.176949
Dubbo,Australia,148.604843,-32.24295
Emerald,Australia,148.157837,-23.522961
Esperance,Australia,121.882591,-33.86013
Flinders,Australia,134.211594,-32.79924
Forbes,Australia,148.007599,-33.384361
Galiwinku,Australia,135.564865,-12.02811
Gatton,Australia,152.276184,-27.558729
Gawler,Australia,138.749023,-34.602509
Geelong,Australia,144.358093,-38.153461
Geraldton,Australia,114.614594,-28.778971
Gladstone,Australia,151.256348,-23.84761
Gold Coast,Australia,153.430878,-28.00029
Goulburn,Australia,149.720856,-34.751549
Grafton,Australia,152.933365,-29.690121
Griffith,Australia,146.050934,-34.288528
Gunnedah,Australia,150.258377,-30.98065
Gympie,Australia,152.658188,-26.189159
Hamilton,Australia,142.028915,-37.74334
Hastings,Australia,145.183333,-38.3
Healesville,Australia,145.517181,-37.65395
Hervey Bay,Australia,152.873,-25.285
Hobart,Australia,147.331665,-42.883209
Horsham,Australia,142.199814,-36.711311
Howard Springs,Australia,131.044464,-12.49576
Ingham,Australia,146.162476,-18.645519
Innisfail,Australia,146.031021,-17.522091
Inverell,Australia,151.111664,-29.774031
Jabiru,Australia,132.831406,-12.67558
Karratha,Australia,116.84638,-20.73649
Katherine,Australia,132.263474,-14.46517
Kawana Waters,Australia,153.131577,-26.705999
Kempsey,Australia,152.830933,-31.078979
Kiama,Australia,150.852188,-34.668282
Kingaroy,Australia,151.837296,-26.53994
Kununurra,Australia,128.744141,-15.77813
Kurri Kurri,Australia,151.47908,-32.819328
Kwinana,Australia,115.781281,-32.230129
Kyabram,Australia,145.050354,-36.313351
Lakes Entrance,Australia,147.995132,-37.878941
Lara,Australia,144.406174,-38.02388
Launceston,Australia,147.134674,-41.438759
Leeton,Australia,146.404831,-34.551048
Lemon Tree Passage,Australia,152.037186,-32.731579
Leopold,Australia,144.468246,-38.19001
Lismore,Australia,153.275803,-28.81328
Lithgow,Australia,150.136307,-33.482471
Mackay,Australia,149.165543,-21.15345
Mandurah,Australia,115.721703,-32.526901
Maningrida,Australia,134.22258,-12.05111
Mareeba,Australia,145.423233,-16.995001
Maryborough,Australia,152.704926,-25.54073
Maryborough,Australia,143.739227,-37.04562
Medowie,Australia,151.867599,-32.741501
Melbourne,Australia,144.963425,-37.813938
Melton,Australia,144.585434,-37.683392
Mildura,Australia,142.162506,-34.185509
Milingimbi,Australia,134.919006,-12.10188
Mittagong,Australia,150.445724,-34.45002
Moranbah,Australia,148.034836,-21.99828
Morayfield,Australia,152.949066,-27.108761
Moree,Australia,149.841568,-29.46278
Morwell,Australia,146.394989,-38.23476
Moss Vale,Australia,150.371155,-34.553741
Mount Barker,Australia,138.866667,-35.066667
Mount Gambier,Australia,140.77919,-37.831799
Mount Isa,Australia,139.497269,-20.725229
Mudgee,Australia,149.583333,-32.433333
Murray Bridge,Australia,139.273453,-35.119862
Murwillumbah,Australia,153.393387,-28.32732
Muswellbrook,Australia,150.890091,-32.261181
Nambour,Australia,152.959412,-26.626129
Nambucca Heads,Australia,153.008835,-30.643181
Narrabri,Australia,149.783707,-30.32612
Nelson Bay,Australia,152.143982,-32.720428
Nerang,Australia,153.336334,-27.98941
Newcastle,Australia,151.784485,-32.927792
New Norfolk,Australia,147.059387,-42.78075
Nguiu,Australia,130.638153,-11.75911
Ngukurr,Australia,134.731018,-14.73081
Nhulunbuy,Australia,136.782013,-12.18652
Northam,Australia,116.674232,-31.649321
Orange,Australia,149.100006,-33.283089
Pakenham,Australia,145.474106,-38.070179
Palmerston,Australia,130.836639,-12.45722
Parkes,Australia,148.175903,-33.137199
Perth,Australia,115.861397,-31.95224
Port Augusta,Australia,137.772812,-32.495972
Port Hedland,Australia,118.610588,-20.312149
Port Keats,Australia,129.52092,-14.24029
Portland,Australia,141.605743,-38.352612
Port Lincoln,Australia,135.87442,-34.72625
Port Macquarie,Australia,152.908936,-31.43084
Port Pirie,Australia,138.017456,-33.191761
Queanbeyan,Australia,149.231995,-35.354931
Raymond Terrace,Australia,151.75,-32.75
Rockhampton,Australia,150.505951,-23.38032
Roebourne,Australia,117.146477,-20.772289
Roma,Australia,148.787506,-26.56741
Sale,Australia,147.068024,-38.11095
Sawtell,Australia,153.10141,-30.36459
Singleton,Australia,151.166031,-32.567421
Somerville,Australia,145.166667,-38.216667
Stawell,Australia,142.780884,-37.05632
Sunbury,Australia,144.726074,-37.577419
Swan Hill,Australia,143.559525,-35.3386
Sydney,Australia,151.205475,-33.861481
Tamworth,Australia,150.929047,-31.090481
Taree,Australia,152.453873,-31.91099
Toowoomba,Australia,151.953857,-27.56056
Torquay,Australia,152.866667,-25.283333
Townsville,Australia,146.805695,-19.26639
Traralgon,Australia,146.541504,-38.195278
Tumut,Australia,148.225052,-35.300159
Ulladulla,Australia,150.472473,-35.359058
Ulverstone,Australia,146.182419,-41.160259
Victor Harbor,Australia,138.621536,-35.550419
Victoria Point,Australia,153.311722,-27.58329
Wagga Wagga,Australia,147.353745,-35.125771
Wangaratta,Australia,146.320557,-36.358459
Warragul,Australia,145.931183,-38.159119
Warrnambool,Australia,142.487991,-38.38176
Warwick,Australia,152.034378,-28.219009
Wellington,Australia,148.945084,-32.555882
Whyalla,Australia,137.564835,-33.032681
Wodonga,Australia,146.888092,-36.121792
Wollongong,Australia,150.893448,-34.424
Wonthaggi,Australia,145.593552,-38.605862
Yeppoon,Australia,150.744064,-23.126829
Young,Australia,148.301071,-34.313499
Yulara,Australia,130.980545,-25.245291
Oranjestad,Aruba,-70.0333333,12.5166667
Agdam,Azerbaiyán,46.927356,39.99096
Agdas,Azerbaiyán,47.476111,40.65
Agstafa,Azerbaiyán,45.453889,41.118889
Agsu,Azerbaiyán,48.396476,40.569167
Alunitdag,Azerbaiyán,46.080556,40.521667
Aran,Azerbaiyán,46.975556,40.625278
Artyom,Azerbaiyán,50.333041,40.472255
Astara,Azerbaiyán,48.87498,38.455977
Badamdar,Azerbaiyán,49.803889,40.339444
Baku,Azerbaiyán,49.882222,40.395278
Basqal,Azerbaiyán,48.391044,40.7552
Buzovna,Azerbaiyán,50.113901,40.517888
Ceyranbatan,Azerbaiyán,49.659722,40.540833
Corat,Azerbaiyán,49.706389,40.5725
Culfa,Azerbaiyán,45.6308,38.9558
Gilazi,Azerbaiyán,49.335522,40.903896
Gilazi,Azerbaiyán,49.342333,40.870977
Goranboy,Azerbaiyán,46.789722,40.610278
Goycay,Azerbaiyán,47.740556,40.653056
Gurgan,Azerbaiyán,50.336733,40.397462
Guzdak,Azerbaiyán,49.681944,40.374444
Hadrut,Azerbaiyán,47.0318,39.520018
Haftoni,Azerbaiyán,48.762231,38.763253
Hasanabad,Azerbaiyán,49.214143,39.336672
Horadiz,Azerbaiyán,47.335313,39.448771
Hovsan,Azerbaiyán,50.085278,40.374444
Imisli,Azerbaiyán,48.064094,39.871307
Istisu,Azerbaiyán,45.962121,39.947532
Kesla,Azerbaiyán,49.898611,40.397778
Kijaba,Azerbaiyán,48.816667,38.532778
Kirovskiy,Azerbaiyán,49.85,40.433333
Korgoz,Azerbaiyán,49.62,40.303056
Lerik,Azerbaiyán,48.412788,38.772633
Lokbatan,Azerbaiyán,49.728038,40.323718
Masalli,Azerbaiyán,48.670276,39.027781
Mastaga,Azerbaiyán,50.003889,40.532778
Mincivan,Azerbaiyán,46.718471,39.029348
Mugan,Azerbaiyán,48.821136,40.095182
Naftalan,Azerbaiyán,46.825,40.506667
Nardaran,Azerbaiyán,50.005556,40.556111
Neftcala,Azerbaiyán,49.247224,39.37417
Ordubad,Azerbaiyán,46.023411,38.905954
Pirsagi,Azerbaiyán,49.8913,40.564032
Pushkino,Azerbaiyán,48.545,39.458333
Puta,Azerbaiyán,49.660278,40.296667
Qabaqcol,Azerbaiyán,46.264722,41.72
Qala,Azerbaiyán,50.168121,40.44182
Qaracala,Azerbaiyán,48.952303,39.813178
Qaracuxur,Azerbaiyán,49.973611,40.396667
Qarayeri,Azerbaiyán,46.306589,40.78862
Qax,Azerbaiyán,46.924167,41.4225
Qazanbulaq,Azerbaiyán,46.645278,40.618611
Qazax,Azerbaiyán,45.366111,41.093333
Qobu,Azerbaiyán,49.713056,40.404722
Qobustan,Azerbaiyán,49.412048,40.08238
Qovlar,Azerbaiyán,45.732171,40.942137
Quba,Azerbaiyán,48.515186,41.362587
Qusar,Azerbaiyán,48.42893,41.427284
Quscu,Azerbaiyán,46.091944,40.555556
Ramana,Azerbaiyán,49.980556,40.442222
Sabirabad,Azerbaiyán,48.475154,40.009458
Sabuncu,Azerbaiyán,49.948056,40.4425
Sahbuz,Azerbaiyán,45.573889,39.407222
Salyan,Azerbaiyán,48.980552,39.593615
Samur,Azerbaiyán,48.430248,41.632544
Saray,Azerbaiyán,49.716389,40.532222
Sollar,Azerbaiyán,48.664408,41.639727
Sonqar,Azerbaiyán,49.601085,40.322099
Suraabad,Azerbaiyán,49.468745,40.819244
Susa,Azerbaiyán,46.749187,39.758934
Tovuz,Azerbaiyán,45.628889,40.992222
Turkan,Azerbaiyán,50.215,40.363889
Turyancay,Azerbaiyán,47.54326,40.7088
Ucar,Azerbaiyán,47.654167,40.518333
Vurgun,Azerbaiyán,45.471616,41.094229
Xacmaz,Azerbaiyán,48.80605,41.463489
Xanlar,Azerbaiyán,46.315833,40.586944
Xocali,Azerbaiyán,46.866667,39.9
Xocali,Azerbaiyán,46.790284,39.912973
Xocasan,Azerbaiyán,49.772088,40.413484
Xudat,Azerbaiyán,48.681,41.630965
Yevlax,Azerbaiyán,47.142329,40.612732
Zabrat,Azerbaiyán,49.941582,40.476104
Zaqatala,Azerbaiyán,46.643333,41.633611
Zig,Azerbaiyán,49.969167,40.343889
Banja Luka,Bosnia y Herzegovina,17.1855556,44.7758333
Banovici,Bosnia y Herzegovina,18.4475,44.4041667
Barice,Bosnia y Herzegovina,18.4811111,44.5405556
Batkovici,Bosnia y Herzegovina,19.1963889,44.8536111
Bihac,Bosnia y Herzegovina,15.8708333,44.8169444
Bijela,Bosnia y Herzegovina,17.9519444,43.6086111
Bijeljina,Bosnia y Herzegovina,19.2161111,44.7569444
Bila,Bosnia y Herzegovina,16.9252778,43.7825
Bileca,Bosnia y Herzegovina,18.4297222,42.8719444
Blagaj,Bosnia y Herzegovina,17.8886111,43.2575
Blatnica,Bosnia y Herzegovina,17.5894444,44.3530556
Bosanska Dubica,Bosnia y Herzegovina,16.8094444,45.1766667
Bosanska Gradiska,Bosnia y Herzegovina,17.25,45.1411111
Bosanska Kostajnica,Bosnia y Herzegovina,16.5358333,45.2197222
Bosanska Krupa,Bosnia y Herzegovina,16.1513889,44.8825
Bosanski Brod,Bosnia y Herzegovina,17.9897222,45.1375
Bosanski Novi,Bosnia y Herzegovina,16.3802778,45.0458333
Bosanski Samac,Bosnia y Herzegovina,18.4669444,45.0591667
Bosansko Grahovo,Bosnia y Herzegovina,16.3638889,44.1794444
Bratunac,Bosnia y Herzegovina,19.3394444,44.1875
Brcko,Bosnia y Herzegovina,18.8083333,44.8727778
Breza,Bosnia y Herzegovina,18.2588889,44.0161111
Bronzani Majdan,Bosnia y Herzegovina,16.9311111,44.7869444
Bugojno,Bosnia y Herzegovina,17.4508333,44.0572222
Busovaca,Bosnia y Herzegovina,17.8788889,44.0975
Buzim,Bosnia y Herzegovina,16.0319444,45.0547222
Cajnice,Bosnia y Herzegovina,19.0711111,43.5575
Capljina,Bosnia y Herzegovina,17.7036111,43.1138889
Careva Cuprija,Bosnia y Herzegovina,18.4291667,44.2658333
Cazin,Bosnia y Herzegovina,15.9430556,44.9669444
Cecava,Bosnia y Herzegovina,17.7705556,44.6866667
Celinac,Bosnia y Herzegovina,17.3277778,44.7227778
Cim,Bosnia y Herzegovina,17.7772222,43.3527778
Citluk,Bosnia y Herzegovina,17.7008333,43.2286111
Coralici,Bosnia y Herzegovina,15.9041667,44.9830556
Crnici,Bosnia y Herzegovina,17.8666667,43.1288889
Derventa,Bosnia y Herzegovina,17.9102778,44.9772222
Divicani,Bosnia y Herzegovina,17.3261111,44.3666667
Doboj,Bosnia y Herzegovina,18.0877778,44.7347222
Dobrinje,Bosnia y Herzegovina,18.1194444,44.0497222
Dobrljin,Bosnia y Herzegovina,16.5033333,45.1469444
Donja Dubica,Bosnia y Herzegovina,18.4113889,45.075
Donja Mahala,Bosnia y Herzegovina,18.6663889,45.0469444
Donja Medjidja,Bosnia y Herzegovina,18.4033333,44.8025
Donja Orahovica,Bosnia y Herzegovina,18.3702778,44.6530556
Donje Dubrave,Bosnia y Herzegovina,18.6961111,44.4811111
Donje Vukovije,Bosnia y Herzegovina,18.7538889,44.4636111
Donji Vakuf,Bosnia y Herzegovina,17.4,44.1436111
Dreznica,Bosnia y Herzegovina,17.2819444,43.5288889
Drinovci,Bosnia y Herzegovina,17.3538889,43.355
Dubravica,Bosnia y Herzegovina,18.1180556,44.4419444
Foca,Bosnia y Herzegovina,18.7786111,43.505
Fojnica,Bosnia y Herzegovina,17.8983333,43.9625
Gacko,Bosnia y Herzegovina,18.5352778,43.1672222
Glamoc,Bosnia y Herzegovina,16.8486111,44.0458333
Gnojnica,Bosnia y Herzegovina,18.4466667,44.6205556
Gorazde,Bosnia y Herzegovina,18.9763889,43.6669444
Gornja Koprivna,Bosnia y Herzegovina,15.9572222,45.0119444
Gornja Tuzla,Bosnia y Herzegovina,18.7613889,44.5561111
Gornje Dubrave,Bosnia y Herzegovina,18.7297222,44.4713889
Gornje Zivinice,Bosnia y Herzegovina,18.6169444,44.4286111
Gornji Vakuf,Bosnia y Herzegovina,17.5883333,43.9380556
Gostovici,Bosnia y Herzegovina,18.1583333,44.415
Gracanica,Bosnia y Herzegovina,18.3097222,44.7033333
Gradacac,Bosnia y Herzegovina,18.4269444,44.8808333
Gromiljak,Bosnia y Herzegovina,18.0530556,43.9666667
Grude,Bosnia y Herzegovina,17.4205556,43.3641667
Hadzici,Bosnia y Herzegovina,18.2066667,43.8222222
Hotonj,Bosnia y Herzegovina,18.3727778,43.8947222
Ilici,Bosnia y Herzegovina,17.7680556,43.3472222
Ilijas,Bosnia y Herzegovina,18.2708333,43.9508333
Izacic,Bosnia y Herzegovina,15.7819444,44.875
Jablanica,Bosnia y Herzegovina,17.7616667,43.6602778
Jajce,Bosnia y Herzegovina,17.2655556,44.3422222
Janja,Bosnia y Herzegovina,19.2477778,44.6652778
Jelah,Bosnia y Herzegovina,17.9580556,44.6541667
Jezerski,Bosnia y Herzegovina,16.0841667,44.9808333
Kacuni,Bosnia y Herzegovina,17.9386111,44.065
Kakanj,Bosnia y Herzegovina,18.1180556,44.1272222
Karadaglije,Bosnia y Herzegovina,18.0183333,44.5716667
Kiseljak,Bosnia y Herzegovina,18.5688889,44.4888889
Kladanj,Bosnia y Herzegovina,18.6913889,44.2263889
Kljuc,Bosnia y Herzegovina,16.7722222,44.535
Knezica,Bosnia y Herzegovina,16.6775,45.1027778
Kobilja Glava,Bosnia y Herzegovina,18.3891667,43.8819444
Kocerin,Bosnia y Herzegovina,17.485,43.3897222
Konjic,Bosnia y Herzegovina,17.9613889,43.6519444
Koran,Bosnia y Herzegovina,18.5688889,43.8102778
Laktasi,Bosnia y Herzegovina,17.3008333,44.9080556
Lamovita,Bosnia y Herzegovina,16.9072222,44.9255556
